0.9442200000000014	,0.3170502502542827	,0.3646694214876033	,0.6662359569671973	,0.5423553719008265	,0.7000550058779499	,0.4482787481635313	,0.6824531062924039	,0.7922059375117991	,0.7050685113742184	,0.7000387734223202
0.9651960000000059	,0.33048670787373247	,0.37642045454545453	,0.6802068736959576	,0.5552685950413223	,0.7000539597964992	,0.4642886391578802	,0.6824531062924039	,0.8062283143260577	,0.7050685113742184	,0.7000370776526126
0.9863289999999978	,0.3512350997350302	,0.38739669421487605	,0.7012340120309665	,0.5681818181818181	,0.7000491265114436	,0.4805557459894394	,0.7113210057203672	,0.8202304824774679	,0.7316748702940002	,0.700036967139259
1.0068820000000045	,0.36537663763529105	,0.3996642561983471	,0.7152113622485391	,0.6069214876033058	,0.7000482383303684	,0.49707681579500185	,0.7260875349208461	,0.8342107300394833	,0.7316748702940002	,0.700035645307262
1.0269109999999984	,0.3798308559451973	,0.4142561983471074	,0.7292209530199191	,0.7231404958677685	,0.7000454569391082	,0.5137386385391911	,0.7409870959159239	,0.8250853931837215	,0.7316748702940002	,-0.6999635093627831
1.0462980000000073	,0.39456978806206466	,0.42742768595041325	,0.7432346219646214	,0.671487603305785	,0.7000447022112624	,0.530086644108027	,0.7562857522947984	,0.8110972187406196	,0.7316748702940002	,-0.6999634541437276
1.0668179999999978	,0.40955208325128345	,0.44150309917355374	,0.7572139172993335	,0.7102272727272728	,0.7000422996966361	,0.5461939273423242	,0.7714513768790741	,0.7970749661862123	,0.7449780497538911	,-0.6999618327586979
1.088080000000005	,0.4248673800800177	,0.45609504132231404	,0.771242071020526	,0.7231404958677685	,0.7000417256700345	,0.561966652055269	,0.7866170014633498	,0.7831006877296358	,0.7316748702940002	,-0.6999599983697724
1.0991180000000043	,0.4325895214899213	,0.47107438016528924	,0.7782193328913748	,0.7360537190082644	,0.7000397005799249	,0.5697515496180572	,0.7866170014633498	,0.776110707653699	,0.7316748702940002	,-0.699958996513178
1.1304920000000038	,0.45625358099690505	,0.48695764462809915	,0.7992215045878526	,0.7489669421487604	,0.7000378977098768	,0.592753814559444	,0.8166821870427032	,0.7550792406209986	,0.7316748702940002	,-0.699957338329463
1.1403729999999968	,0.4642886391578802	,0.5012913223140496	,0.8132170067395165	,0.7618801652892562	,0.7000377095384152	,0.6002316413143463	,0.8166821870427032	,0.7481147653668666	,0.7316748702940002	,-0.6999549012400932
1.1604520000000065	,0.4805557459894394	,0.5162706611570248	,0.8202304824774679	,0.7618801652892562	,0.700036967139259	,0.6150804059205646	,0.8307835572701876	,0.7340895256787251	,0.7050685113742184	,-0.6999554416527616
1.181986000000009	,0.49707681579500185	,0.5321539256198347	,0.8342107300394833	,0.8393595041322315	,0.700035645307262	,0.6296303240744214	,0.8452840228814686	,0.7200816247452886	,0.7183716908341093	,-0.6999527433797557
1.201701	,0.513738638539191	,0.5479080578512396	,0.8250853931837215	,0.7489669421487604	,-0.6999635093627831	,0.6438761982767267	,0.8597844884927498	,0.7060972471356819	,0.7316748702940002	,-0.6999518959441774
1.2213670000000008	,0.5300866441080269	,0.5667613636363636	,0.8110972187406196	,1.0072314049586777	,-0.6999634541437276	,0.6578760371808564	,0.874151922309432	,0.6920791486143808	,0.6917653319143275	,-0.6999488257900688
1.241810000000001	,0.5461939273423241	,0.5822572314049587	,0.7970749661862123	,0.7102272727272728	,-0.6999618327586979	,0.6715684015184096	,0.888785419715312	,0.6780886652011162	,0.7050685113742184	,-0.6999478728094755
1.261330000000001	,0.5619666520552689	,0.593620867768595	,0.7831006877296358	,0.5036157024793388	,-0.6999599983697724	,0.6849692190705725	,0.903285885326593	,0.6641107537912653	,0.7050685113742184	,-0.6999444367627657
1.2818950000000058	,0.577490901397871	,0.6027892561983471	,0.7690986529977718	,0.5036157024793388	,-0.699957933745065	,0.6981144216542106	,0.9172542237594785	,0.6501075370153069	,0.7183716908341093	,-0.6999407172648672
1.3014679999999998	,0.5927538145594439	,0.6238378099173554	,0.7550792406209988	,1.3558884297520661	,-0.699957338329463	,0.7109632400897226	,0.9305574032193694	,0.6361222082857909	,0.6518557935346547	,-0.6999395845721142
1.3221950000000078	,0.6076772768580635	,0.6488894628099173	,0.7411152490663769	,0.7360537190082644	,-0.6999549012433485	,0.723569900293207	,0.9438605826792603	,0.6220949602669312	,0.6385526140747638	,-0.699935441919137
1.3422490000000096	,0.6223680135448709	,0.6477272727272727	,0.7271071317468875	,0.06456611570247935	,-0.6999541267920472	,0.7358691063980725	,0.9568976985499534	,0.608098060383934	,0.611946255154982	,-0.6999342692855826
1.386802000000003	,0.6578760371808563	,0.6816890495867769	,0.692079148614381	,0.6973140495867769	,-0.6999488257900688	,0.7654064677503185	,0.9921511241186644	,0.5730889504689104	,0.5986430756950911	,-0.6999260072817601
1.426275000000004	,0.6849692190705724	,0.7175878099173554	,0.6641107537912655	,0.6456611570247933	,-0.6999444367627657	,0.7877407226168572	,1.0148995609950777	,0.5451265801044768	,0.5321271783956365	,-0.6999195011573418
1.4872200000000078	,0.7235699002932069	,0.7523243801652892	,0.6220949602669315	,0.5165289256198348	,-0.699935441919137	,0.8191923286448028	,1.0450977783690303	,0.5031209992608926	,0.465611281096182	,-0.699905892282585
1.5072329999999994	,0.7358691063980723	,0.7598140495867769	,0.6080980603839342	,0.34865702479338845	,-0.6999342692855826	,0.829090989558973	,1.0536118132233603	,0.4891550006055749	,0.4257017427165093	,-0.6998987966693089
